Term,Ont,N,DE,P.DE
multicellular organismal process,BP,7751,83,3.0514102280133793e-12
keratinization,BP,224,14,5.586953460958995e-11
response to chemical,BP,4797,58,2.0683070862229663e-9
detection of chemical stimulus involved in sensory perception of smell,BP,427,138,4.54870704908263e-151
olfactory receptor activity,MF,427,138,4.54870704908263e-151
sensory perception of smell,BP,454,138,9.021421570064607e-147
detection of chemical stimulus involved in sensory perception,BP,477,139,5.2653119296553106e-145
detection of chemical stimulus,BP,512,139,3.9662108568891854e-140
sensory perception of chemical stimulus,BP,526,139,2.736060981832665e-138
detection of stimulus involved in sensory perception,BP,531,139,1.2010578272470298e-137
detection of stimulus,BP,691,139,3.213863105649485e-120
G protein-coupled receptor activity,MF,866,140,3.250858594794419e-107
sensory perception,BP,977,142,3.136021628249937e-102
transmembrane signaling receptor activity,MF,1277,142,9.277021115244424e-86
nervous system process,BP,1437,143,8.765948885589572e-80
G protein-coupled receptor signaling pathway,BP,1371,140,2.4961863406621656e-79
signaling receptor activity,MF,1484,142,8.172871267345463e-77
molecular transducer activity,MF,1538,142,1.0195150203079754e-74
odorant binding,MF,102,48,7.153596625002748e-60
system process,BP,2216,143,6.3898240818637594e-55
multicellular organismal process,BP,7751,232,3.3568545598185197e-37
keratinization,BP,224,44,1.2931372113827834e-35
keratinocyte differentiation,BP,305,46,7.625482471865246e-32
detection of chemical stimulus involved in sensory perception of smell,BP,427,111,1.0483270567716937e-123
olfactory receptor activity,MF,427,111,1.0483270567716937e-123
sensory perception of smell,BP,454,111,2.216876460045834e-120
detection of chemical stimulus involved in sensory perception,BP,477,112,2.1481018860311968e-119
detection of chemical stimulus,BP,512,112,1.3651025594356044e-115
sensory perception of chemical stimulus,BP,526,112,3.7354979222642105e-114
detection of stimulus involved in sensory perception,BP,531,112,1.1882118705816301e-113
detection of stimulus,BP,691,112,6.04107323366881e-100
G protein-coupled receptor activity,MF,866,113,6.119343322833906e-90
sensory perception,BP,977,112,1.1814027963496206e-82
transmembrane signaling receptor activity,MF,1277,115,2.7553317568087828e-73
G protein-coupled receptor signaling pathway,BP,1371,113,1.3805982634533194e-67
signaling receptor activity,MF,1484,116,3.785538854837621e-67
molecular transducer activity,MF,1538,116,1.9783544091321104e-65
nervous system process,BP,1437,112,2.798073285382181e-64
odorant binding,MF,102,40,5.477821346147673e-51
system process,BP,2216,112,7.341865998774622e-45
multicellular organismal process,BP,7751,185,9.580604406175241e-35
keratinization,BP,224,37,1.2096520351611275e-31
intermediate filament,CC,214,36,4.2751374885533355e-31
binding,MF,15267,757,2.465807010209239e-22
intracellular,CC,15073,747,5.6066707385313406e-021
intracellular part,CC,15063,746,9.897863021257233e-21
intracellular organelle,CC,13294,682,2.734877074444349e-20
protein binding,MF,11807,625,4.152378846014786e-20
cytoplasmic part,CC,9735,538,4.0698718319569547e-19
membrane-bounded organelle,CC,13019,667,8.310151859472026e-19
organelle,CC,14144,706,4.6203556902857225e-18
intracellular membrane-bounded organelle,CC,11488,605,5.716570707225905e-18
cytoplasm,CC,11625,607,4.873095272051768e-17
adherens junction,CC,546,69,2.916014912375067e-16
ion binding,MF,6218,371,9.118534851626426e-16
anchoring junction,CC,562,69,1.2920897658458073e-15
endomembrane system,CC,4441,284,4.961479172914968e-15
cytosol,CC,5085,315,5.095118059571782e-15
cell-substrate junction,CC,412,56,9.1102926451832e-15
focal adhesion,CC,405,55,1.6524650717916824e-14
intracellular organelle part,CC,9811,523,1.7173185190020217e-14
cell-substrate adherens junction,CC,408,55,2.2648526054201456e-14
molecular_function,MF,17697,814,2.735135239375003e-14
detection of chemical stimulus involved in sensory perception of smell,BP,427,195,1.160479903051096e-210
olfactory receptor activity,MF,427,195,1.160479903051096e-210
sensory perception of smell,BP,454,195,5.485294031696667e-204
detection of chemical stimulus involved in sensory perception,BP,477,197,4.7176068233076025e-202
detection of chemical stimulus,BP,512,197,1.4728497573570392e-194
detection of stimulus involved in sensory perception,BP,531,198,2.289739150892696e-192
sensory perception of chemical stimulus,BP,526,197,9.489048856939452e-192
detection of stimulus,BP,691,199,2.1303942446129827e-167
G protein-coupled receptor activity,MF,866,200,2.8109318759829346e-147
sensory perception,BP,977,203,6.714947473952634e-140
transmembrane signaling receptor activity,MF,1277,202,1.0524380138286208e-114
nervous system process,BP,1437,205,1.2135905898683914e-107
G protein-coupled receptor signaling pathway,BP,1371,201,1.6235786700675396e-107
signaling receptor activity,MF,1484,203,7.827515429343017e-103
molecular transducer activity,MF,1538,203,8.289351268633154e-100
system process,BP,2216,208,2.5772616686420302e-74
odorant binding,MF,102,59,3.7655184369622155e-69
keratinization,BP,224,60,1.1081234609583749e-45
multicellular organismal process,BP,7751,332,2.1859514562540255e-41
keratinocyte differentiation,BP,305,62,1.990218054061043e-39
cytoplasm,CC,11625,321,2.8559022959455245e-9
cytoplasmic part,CC,9735,277,1.6255051338110752e-8
intracellular membrane-bounded organelle,CC,11488,311,1.5006090797024156e-7
mitochondrion,CC,1573,67,2.5822651834011414e-7
intracellular,CC,15073,380,1.538181881318614e-6
intracellular part,CC,15063,379,2.4253391132869817e-6
membrane-bounded organelle,CC,13019,337,3.479739804179245e-6
molecular_function,MF,17697,427,3.9595727348025e-6
methyltransferase activity,MF,215,17,7.581291936607796e-6
mitochondrial part,CC,1036,46,8.124749441190852e-6
mitochondrial matrix,CC,469,27,8.32647057905242e-6
organelle,CC,14144,358,9.764628760119215e-6
S-adenosylmethionine-dependent methyltransferase activity,MF,155,14,1.0741949434239731e-5
intracellular organelle,CC,13294,340,1.2572710982547419e-5
"transferase activity, transferring one-carbon groups",MF,226,17,1.460502275303678e-5
transferase activity,MF,2272,81,1.5254867266564426e-5
macromolecule modification,BP,4373,136,1.537971021930484e-5
catalytic activity,MF,5710,169,1.5583436389508893e-5
organelle membrane,CC,2903,98,1.5711405295737278e-5
cellular metabolic process,BP,11301,297,1.6678649305041966e-5
mitochondrion,CC,1573,85,5.627260412926205e-16
mitochondrial part,CC,1036,65,2.802001075207654e-15
mitochondrial envelope,CC,739,46,6.133306457504461e-11
envelope,CC,1182,61,9.09805317181894e-11
organelle envelope,CC,1182,61,9.09805317181894e-11
mitochondrial matrix,CC,469,33,1.7844611721051022e-9
intracellular membrane-bounded organelle,CC,11488,302,2.5184593054963507e-9
organelle part,CC,10112,274,2.6400991406194143e-9
mitochondrial membrane,CC,698,40,1.2220700049947861e-8
intracellular organelle,CC,13294,334,1.6629941065629117e-8
cilium,CC,611,36,3.390176296352434e-8
intracellular organelle part,CC,9811,262,6.679310121680635e-8
organelle,CC,14144,347,1.0280855171254498e-7
ciliary part,CC,462,29,2.0629995198542325e-7
intracellular part,CC,15063,362,3.244013457450339e-7
intracellular,CC,15073,362,3.635976387093448e-7
tRNA metabolic process,BP,193,17,7.933356384643572e-7
methyltransferase activity,MF,215,18,7.954437754416994e-7
mitochondrial inner membrane,CC,473,28,1.0803789499425036e-6
motile cilium,CC,179,16,1.3764161915196484e-6
histone H4-K5 acetylation,BP,16,2,4.166118642760542e-4
histone H4-K8 acetylation,BP,16,2,4.166118642760542e-4
catabolite repression,BP,1,1,0.0019035532994924331
nitrogen catabolite repression of transcription,BP,1,1,0.0019035532994924331
nitrogen catabolite repression of transcription from RNA polymerase II promoter,BP,1,1,0.0019035532994924331
ubiquitin ligase complex,CC,282,4,0.0019782018108328897
transferase complex,CC,779,6,0.0033100071064229085
3-oxoacyl-[acyl-carrier-protein] synthase activity,MF,2,1,0.003803575822132088
modification by virus of host mRNA processing,BP,2,1,0.003803575822132088
nitrogen catabolite regulation of transcription,BP,2,1,0.003803575822132088
nitrogen catabolite regulation of transcription from RNA polymerase II promoter,BP,2,1,0.003803575822132088
rhombomere 2 development,BP,2,1,0.003803575822132088
rhombomere 3 morphogenesis,BP,2,1,0.003803575822132088
rhombomere morphogenesis,BP,2,1,0.003803575822132088
vascular endothelial growth factor receptor-2 signaling pathway,BP,2,1,0.003803575822132088
nucleoplasm part,CC,1126,7,0.004872439149157575
ion binding,MF,6218,20,0.004979276695601986
intercellular bridge,CC,59,2,0.005641466034449271
alkaloid catabolic process,BP,3,1,0.005700073944895689
brain segmentation,BP,3,1,0.005700073944895689
nucleus,CC,7932,1880,8.411130264866765e-167
nucleic acid binding,MF,4349,1263,1.413108806948667e-166
nucleic acid metabolic process,BP,5735,1495,1.160530451722718e-156
DNA binding,MF,2518,864,3.2776902925399947e-152
nucleobase-containing compound metabolic process,BP,6411,1594,7.111038777197656e-149
heterocycle metabolic process,BP,6570,1610,4.297891495250243e-144
cellular aromatic compound metabolic process,BP,6615,1615,5.532857035542484e-143
regulation of nucleobase-containing compound metabolic process,BP,4140,1173,1.3473638829614642e-141
organic cyclic compound metabolic process,BP,6839,1633,1.1148345423559067e-134
nucleoplasm,CC,3512,1037,1.2838129762461316e-134
cellular nitrogen compound metabolic process,BP,7161,1669,1.085039281883838e-127
RNA metabolic process,BP,5206,1334,5.6667538499934487e-126
regulation of RNA metabolic process,BP,3822,1078,2.0624824209196156e-125
heterocyclic compound binding,MF,6241,1510,8.504493605017271e-125
RNA biosynthetic process,BP,3733,1057,1.31253992468046e-123
nucleobase-containing compound biosynthetic process,BP,4278,1160,1.5655141468609e-123
cellular macromolecule biosynthetic process,BP,4961,1283,8.399695972464446e-123
"transcription, DNA-templated",BP,3668,1042,1.804277626869684e-122
nucleic acid-templated transcription,BP,3716,1051,2.388435993337305e-122
cellular macromolecule metabolic process,BP,8352,1844,2.940175348190032e-122
binding,MF,15267,1257,2.136606274500383e-24
DNA-binding transcription factor activity,MF,1699,232,1.4653677595703307e-22
metal ion binding,MF,4189,454,2.0325345601730528e-22
molecular_function,MF,17697,1388,5.455663119669084e-22
"DNA-binding transcription factor activity, RNA polymerase II-specific",MF,1600,219,2.1190964186091323e-21
cation binding,MF,4279,457,2.9090918045553966e-21
DNA binding,MF,2518,300,7.179186575526532e-20
ion binding,MF,6218,600,2.4323594536728557e-18
transcription regulator activity,MF,2053,251,6.576353055710551e-18
cellular macromolecule metabolic process,BP,8352,753,1.4968462894573535e-16
membrane-bounded organelle,CC,13019,1082,1.7391323014750534e-16
intracellular part,CC,15063,1214,3.786747829934811e-16
intracellular,CC,15073,1214,5.343000924377217e-16
intracellular membrane-bounded organelle,CC,11488,970,5.091072507614859e-15
organelle,CC,14144,1149,7.0026916339679284e-15
intracellular organelle,CC,13294,1090,2.3740681019858648e-14
heterocyclic compound binding,MF,6241,580,5.4387834618148674e-14
organic cyclic compound binding,MF,6328,584,1.6976136311374078e-13
regulation of primary metabolic process,BP,6233,576,2.2644227621456372e-13
regulation of nitrogen compound metabolic process,BP,6063,562,3.2772886225878654e-13
detection of chemical stimulus involved in sensory perception of smell,BP,427,248,1.584256960636987e-266
olfactory receptor activity,MF,427,248,1.584256960636987e-266
sensory perception of smell,BP,454,248,4.401266641566401e-257
detection of chemical stimulus involved in sensory perception,BP,477,252,1.6436453219173384e-256
detection of chemical stimulus,BP,512,252,5.175697224520817e-246
detection of stimulus involved in sensory perception,BP,531,253,2.2881513282081453e-242
sensory perception of chemical stimulus,BP,526,252,4.161660554576189e-242
detection of stimulus,BP,691,254,8.522238710369794e-208
G protein-coupled receptor activity,MF,866,260,5.829365796811952e-187
sensory perception,BP,977,260,5.295282208982933e-172
transmembrane signaling receptor activity,MF,1277,265,9.337057270249056e-146
G protein-coupled receptor signaling pathway,BP,1371,265,1.5877840329234555e-137
signaling receptor activity,MF,1484,266,1.6470698205546375e-129
nervous system process,BP,1437,262,3.803662766186614e-129
molecular transducer activity,MF,1538,266,1.750217837010131e-125
system process,BP,2216,272,3.5886376142473655e-91
odorant binding,MF,102,63,2.5157218992164566e-67
keratinization,BP,224,74,2.009691895159374e-53
multicellular organismal process,BP,7751,440,2.0686549663073777e-47
keratinocyte differentiation,BP,305,78,5.751462791314307e-47
intracellular part,CC,15063,1440,2.2890288868619534e-65
intracellular,CC,15073,1440,4.645443749209411e-65
intracellular organelle,CC,13294,1329,2.092688347853999e-63
nucleoplasm,CC,3512,532,1.4398277843139216e-60
intracellular membrane-bounded organelle,CC,11488,1198,1.6122858541165978e-59
cellular macromolecule metabolic process,BP,8352,958,3.803163653757799e-58
membrane-bounded organelle,CC,13019,1297,3.06366643306291e-57
nucleus,CC,7932,920,1.1375256529700958e-56
cellular macromolecule biosynthetic process,BP,4961,659,2.2863238928348867e-55
organelle,CC,14144,1364,5.748377831051197e-55
macromolecule biosynthetic process,BP,5114,671,1.3862880074890934e-54
nucleic acid binding,MF,4349,599,2.108088729635567e-54
regulation of nucleobase-containing compound metabolic process,BP,4140,572,9.880972479097412e-52
"transcription, DNA-templated",BP,3668,525,2.440409878901091e-51
nucleic acid-templated transcription,BP,3716,529,4.705262973775211e-51
RNA biosynthetic process,BP,3733,529,2.081596296898335e-50
cellular nitrogen compound biosynthetic process,BP,5029,648,4.678052753571715e-49
cellular biosynthetic process,BP,6168,749,7.619555529964263e-49
regulation of RNA metabolic process,BP,3822,532,3.0458486757988316e-48
organic substance biosynthetic process,BP,6259,753,1.6047188576759848e-47
odorant binding,MF,102,22,1.6187659335190214e-20
detection of chemical stimulus involved in sensory perception of smell,BP,427,30,1.8556735179955457e-13
olfactory receptor activity,MF,427,30,1.8556735179955457e-13
detection of chemical stimulus,BP,512,32,6.710851739209507e-13
sensory perception of smell,BP,454,30,9.008109276094795e-13
detection of chemical stimulus involved in sensory perception,BP,477,30,3.1615208662790705e-12
detection of stimulus,BP,691,35,2.077268269606408e-11
sensory perception of chemical stimulus,BP,526,30,3.6084907062146127e-11
detection of stimulus involved in sensory perception,BP,531,30,4.5505190265743975e-11
respiratory electron transport chain,BP,117,12,6.646886465945932e-8
