Term,Ont,N,DE,P.DE
sensory perception,BP,977,232,1.614709397876264e-160
G protein-coupled receptor signaling pathway,BP,1371,236,1.2128202524097657e-129
nervous system process,BP,1437,236,7.276632884541767e-125
system process,BP,2216,242,3.704232301273488e-88
multicellular organismal process,BP,7751,394,1.0055294165320552e-54
keratinization,BP,224,65,4.871364791057624e-48
keratinocyte differentiation,BP,305,69,4.268154851452128e-43
detection of chemical stimulus involved in sensory perception of smell,BP,427,255,3.3939920566148795e-250
sensory perception of smell,BP,454,258,2.622576300539723e-245
detection of chemical stimulus involved in sensory perception,BP,477,260,9.894977566257933e-241
detection of chemical stimulus,BP,512,261,2.2116551130761818e-231
sensory perception of chemical stimulus,BP,526,263,2.3672630339032682e-230
detection of stimulus involved in sensory perception,BP,531,262,2.0614162919519195e-227
detection of stimulus,BP,691,264,8.44349875634795e-193
sensory perception,BP,977,275,1.2184801310499284e-160
G protein-coupled receptor signaling pathway,BP,1371,282,5.594470230102179e-126
nervous system process,BP,1437,281,1.6585971602018723e-119
system process,BP,2216,296,1.7592712944015294e-82
keratinization,BP,224,82,1.3132501616790191e-55
keratinocyte differentiation,BP,305,88,9.641312932659404e-50
multicellular organismal process,BP,7751,523,3.6327018416066025e-47
cellular macromolecule metabolic process,BP,8352,603,7.09544649983355e-49
cellular nitrogen compound metabolic process,BP,7161,545,1.2356528636976448e-48
cellular metabolic process,BP,11301,729,1.420400676550468e-47
nucleobase-containing compound metabolic process,BP,6411,504,2.5391703026109237e-47
cellular aromatic compound metabolic process,BP,6615,512,2.740550966216348e-46
heterocycle metabolic process,BP,6570,508,1.4097132823132346e-45
detection of chemical stimulus involved in sensory perception of smell,BP,427,254,2.9607889479434683e-268
sensory perception of smell,BP,454,256,6.485267843688334e-262
detection of chemical stimulus involved in sensory perception,BP,477,258,1.4763857420193417e-257
detection of chemical stimulus,BP,512,259,2.4428355587731326e-248
sensory perception of chemical stimulus,BP,526,260,6.815168108083807e-246
detection of stimulus involved in sensory perception,BP,531,259,7.094015277736836e-243
detection of stimulus,BP,691,261,1.2355767245707173e-208
sensory perception,BP,977,270,5.236235632101655e-175
G protein-coupled receptor signaling pathway,BP,1371,271,7.886366321348739e-135
nervous system process,BP,1437,273,2.468742253801851e-131
system process,BP,2216,284,3.398430652716286e-92
keratinization,BP,224,78,5.012124168557981e-56
keratinocyte differentiation,BP,305,83,6.145497163559949e-50
multicellular organismal process,BP,7751,467,1.0007901650777663e-48
cell projection organization,BP,1534,91,1.872005845671268e-15
plasma membrane bounded cell projection organization,BP,1497,88,1.0206339744278475e-14
nervous system development,BP,2375,118,2.4564570669227526e-14
neuron projection development,BP,978,64,7.145536251193771e-13
cell-cell signaling,BP,1650,88,2.4688560361065813e-12
neuron projection morphogenesis,BP,648,49,2.7618571663426503e-12
plasma membrane bounded cell projection morphogenesis,BP,662,49,5.985749864912284e-12
cell projection morphogenesis,BP,666,49,7.43325188582138e-12
neuron development,BP,1110,67,7.668148149864838e-12
nucleobase-containing compound metabolic process,BP,6411,145,2.267414142135068e-19
organic cyclic compound metabolic process,BP,6839,150,5.10235252134981e-19
cellular nitrogen compound metabolic process,BP,7161,154,6.357647311961628e-19
heterocycle metabolic process,BP,6570,146,8.448242706589896e-19
cellular aromatic compound metabolic process,BP,6615,145,5.2105424507963366e-18
nucleic acid metabolic process,BP,5735,132,1.536981099282431e-17
detection of chemical stimulus involved in sensory perception of smell,BP,427,238,1.897743621506791e-243
sensory perception of smell,BP,454,238,1.2733388524559987e-234
detection of chemical stimulus involved in sensory perception,BP,477,242,3.2521728911196507e-234
detection of chemical stimulus,BP,512,242,2.31957414530009e-224
detection of stimulus involved in sensory perception,BP,531,243,5.840939538941558e-221
sensory perception of chemical stimulus,BP,526,242,1.0842526029929939e-220
detection of stimulus,BP,691,243,4.711674977279858e-187
sensory perception,BP,977,251,8.19992906634461e-156
G protein-coupled receptor signaling pathway,BP,1371,253,3.5037356263395614e-120
nervous system process,BP,1437,253,3.5394300862163706e-115
system process,BP,2216,263,2.4759758718314526e-79
keratinization,BP,224,70,2.1779713692708948e-47
keratinocyte differentiation,BP,305,76,1.6101446255302913e-43
multicellular organismal process,BP,7751,441,9.417329572191794e-41
detection of chemical stimulus involved in sensory perception of smell,BP,427,253,2.6698772369073076e-260
sensory perception of smell,BP,454,254,2.7949266598774764e-252
detection of chemical stimulus involved in sensory perception,BP,477,257,1.3193866687460538e-249
detection of chemical stimulus,BP,512,258,1.9200860707353646e-240
detection of stimulus involved in sensory perception,BP,531,259,1.3676571680894563e-236
sensory perception of chemical stimulus,BP,526,258,2.007537357301137e-236
detection of stimulus,BP,691,260,4.8242367042642124e-201
sensory perception,BP,977,265,6.583464957482846e-163
G protein-coupled receptor signaling pathway,BP,1371,273,9.046953034037039e-131
nervous system process,BP,1437,270,1.7769733982293696e-122
system process,BP,2216,282,5.545236509715037e-85
keratinization,BP,224,77,2.8296159624230817e-53
keratinocyte differentiation,BP,305,82,2.779727464359163e-47
multicellular organismal process,BP,7751,478,1.2866516569365853e-45
detection of chemical stimulus involved in sensory perception of smell,BP,427,239,5.320448464612402e-258
sensory perception of smell,BP,454,239,4.490628954657524e-249
detection of chemical stimulus involved in sensory perception,BP,477,243,6.884078004040813e-249
detection of chemical stimulus,BP,512,243,6.390287004221668e-239
detection of stimulus involved in sensory perception,BP,531,244,1.5495484279343941e-235
sensory perception of chemical stimulus,BP,526,243,3.302792891801053e-235
detection of stimulus,BP,691,244,3.449399588011837e-201
sensory perception,BP,977,249,3.371977150866074e-166
G protein-coupled receptor signaling pathway,BP,1371,254,1.379124001364715e-133
nervous system process,BP,1437,252,2.008643413464754e-126
system process,BP,2216,262,2.9978851781076717e-90
multicellular organismal process,BP,7751,416,2.4317091062629036e-45
keratinization,BP,224,64,1.969780448111107e-43
response to chemical,BP,4797,302,7.967225067596739e-41
cellular nitrogen compound metabolic process,BP,7161,182,2.837386951353564e-26
nucleobase-containing compound metabolic process,BP,6411,170,1.0185943460691758e-25
heterocycle metabolic process,BP,6570,170,2.12243845629754e-24
DNA metabolic process,BP,1026,62,4.879713548023091e-24
cellular aromatic compound metabolic process,BP,6615,170,4.9078690338675385e-24
nucleic acid metabolic process,BP,5735,155,3.190001633893988e-23
organic cyclic compound metabolic process,BP,6839,171,8.365531363451314e-23
DNA replication,BP,274,33,6.0491027008422e-22
detection of chemical stimulus involved in sensory perception of smell,BP,427,234,9.78789488989529e-257
detection of chemical stimulus involved in sensory perception,BP,477,238,3.580909946268047e-248
sensory perception of smell,BP,454,234,4.462017881171768e-248
detection of chemical stimulus,BP,512,238,1.770289149496591e-238
detection of stimulus involved in sensory perception,BP,531,239,3.0061381270174004e-235
sensory perception of chemical stimulus,BP,526,238,7.288272975477801e-235
detection of stimulus,BP,691,240,3.425815154630571e-203
sensory perception,BP,977,243,1.725641290639931e-166
G protein-coupled receptor signaling pathway,BP,1371,246,1.0436929921174566e-132
nervous system process,BP,1437,246,1.004479424622524e-127
system process,BP,2216,254,6.875212455044836e-91
multicellular organismal process,BP,7751,412,9.512600813864551e-54
keratinization,BP,224,71,1.6006193096439888e-53
keratinocyte differentiation,BP,305,74,1.502590873624088e-46
mitotic cell cycle,BP,1017,22,5.5635780385792195e-6
DNA metabolic process,BP,1026,22,6.397645130668471e-6
protein modification by small protein conjugation or removal,BP,1108,23,6.552783514014893e-6
chromosome organization,BP,1230,24,1.1386221016182561e-5
organelle organization,BP,3885,50,2.4029448491453678e-5
leukocyte activation involved in immune response,BP,707,64,2.2548546561822807e-21
cell activation involved in immune response,BP,711,64,3.036590770970822e-21
cell activation,BP,1440,92,7.197802121916977e-20
leukocyte activation,BP,1284,86,7.553431093560531e-20
regulated exocytosis,BP,794,65,2.1271794310547304e-19
myeloid leukocyte activation,BP,651,58,4.3221908947550477e-19
vesicle-mediated transport,BP,2107,114,4.99759278975836e-19
leukocyte degranulation,BP,534,52,7.400566271157777e-19
myeloid cell activation involved in immune response,BP,544,52,1.66170520946073e-18
neutrophil activation involved in immune response,BP,488,49,2.2792894115657304e-18
exocytosis,BP,903,68,2.436532939784582e-18
myeloid leukocyte mediated immunity,BP,551,52,2.893379950955276e-18
neutrophil activation,BP,498,49,5.281349533766535e-18
neutrophil mediated immunity,BP,499,49,5.7373137186755246e-18
granulocyte activation,BP,504,49,8.65190117276446e-18
neutrophil degranulation,BP,485,48,9.318482898689465e-18
immune effector process,BP,1265,79,1.7368161739506875e-16
immune response,BP,2279,114,1.8116605978279508e-16
chromosome organization,BP,1230,272,5.873859959628095e-84
nucleobase-containing compound metabolic process,BP,6411,693,5.1992056196721227e-73
heterocycle metabolic process,BP,6570,699,9.442695442079023e-71
cellular aromatic compound metabolic process,BP,6615,700,8.229719963330406e-70
detection of chemical stimulus involved in sensory perception of smell,BP,427,224,1.903944155230869e-250
detection of chemical stimulus involved in sensory perception,BP,477,228,6.770214158899365e-243
sensory perception of smell,BP,454,224,2.577705346385657e-242
detection of chemical stimulus,BP,512,229,1.913760728772803e-235
detection of stimulus involved in sensory perception,BP,531,229,8.246255447698827e-231
sensory perception of chemical stimulus,BP,526,228,2.4799570087677378e-230
detection of stimulus,BP,691,231,5.55013314308636e-202
sensory perception,BP,977,233,1.0161877380240119e-165
G protein-coupled receptor signaling pathway,BP,1371,234,2.6187468577686447e-131
nervous system process,BP,1437,238,7.524682365436167e-131
system process,BP,2216,246,2.8387623127825137e-95
multicellular organismal process,BP,7751,384,1.6033398735198043e-54
keratinization,BP,224,61,4.007335629841884e-44
response to chemical,BP,4797,275,1.329306877568165e-43
behavior,BP,594,4,0.001547955226341452
negative regulation of chloride transport,BP,3,1,0.0026335026728991906
feeding behavior,BP,101,2,0.0034968269074867465
regulation of grooming behavior,BP,5,1,0.0043855307302946844
peptidyl-serine autophosphorylation,BP,8,1,0.007008123596458415
negative regulation of feeding behavior,BP,10,1,0.00875289264582424
feeding behavior,BP,101,2,0.0010552587888305312
negative regulation of chloride transport,BP,3,1,0.0014636285936328042
adaptive thermogenesis,BP,154,2,0.0024280282763259743
regulation of grooming behavior,BP,5,1,0.002438309588786103
behavior,BP,594,3,0.0024986116199887175
peptidyl-serine autophosphorylation,BP,8,1,0.0038987256538470794
negative regulation of feeding behavior,BP,10,1,0.004871267053993544
regulation of chloride transport,BP,10,1,0.004871267053993544
nucleic acid metabolic process,BP,5735,210,3.306898390372389e-33
nucleobase-containing compound metabolic process,BP,6411,221,1.1398301539679038e-31
heterocycle metabolic process,BP,6570,223,4.79745609918628e-31
chromosome organization,BP,1230,80,1.149843313465131e-26
detection of chemical stimulus involved in sensory perception of smell,BP,427,201,3.4633440211353e-231
detection of chemical stimulus involved in sensory perception,BP,477,205,9.087785036182764e-226
sensory perception of smell,BP,454,201,3.4055307379222066e-224
detection of chemical stimulus,BP,512,205,8.040953501421026e-218
detection of stimulus involved in sensory perception,BP,531,206,1.6368092278209872e-215
sensory perception of chemical stimulus,BP,526,205,7.628786834306764e-215
detection of stimulus,BP,691,206,1.4517177185649278e-187
sensory perception,BP,977,208,4.4537965700926364e-156
G protein-coupled receptor signaling pathway,BP,1371,207,2.4475594537659856e-123
nervous system process,BP,1437,209,2.2694583806184183e-121
system process,BP,2216,211,1.0428389138029608e-85
multicellular organismal process,BP,7751,316,5.2084481972820226e-45
keratinization,BP,224,54,1.3934745275924665e-40
response to chemical,BP,4797,231,1.3682062348739178e-38
anatomical structure development,BP,5988,170,1.3497371632171245e-9
developmental process,BP,6411,176,8.20256808019521e-9
signaling,BP,6620,178,3.2790913710185465e-8
nervous system development,BP,2375,82,6.706103513371347e-8
cell communication,BP,6647,177,7.991475553580045e-8
neurogenesis,BP,1623,62,1.2123815981944573e-7
neuron differentiation,BP,1365,55,1.2679803479450175e-7
generation of neurons,BP,1524,59,1.6404497070570707e-7
regulation of cellular component organization,BP,2507,84,1.6502771948284425e-7
multicellular organism development,BP,5491,151,2.1940288667055705e-7
anatomical structure morphogenesis,BP,2735,89,2.356078847096985e-7
regulation of kinase activity,BP,870,40,2.9709196712010674e-7
cellular developmental process,BP,4431,127,4.0019135227204757e-7
cell part morphogenesis,BP,685,34,4.353067520537906e-7
plasma membrane bounded cell projection organization,BP,1497,57,4.710599382538276e-7
multicellular organismal process,BP,7751,196,4.970343313577416e-7
system development,BP,4918,137,5.720784997043477e-7
regulation of protein kinase activity,BP,792,37,5.798672906793733e-7
